IdEmergencia,FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
2462,2025-12-20,Independencia,Rescate,37,SAMU,4911,BAJO,2
2463,2026-01-08,Los Olivos,Incendio,10,Patrullero,4552,CRÍTICO,1
2464,2025-09-09,Comas,Incendio,10,Bomberos,702,ALTO,1
2465,2026-06-25,Los Olivos,Emergencia Médica,52,SAMU,3263,ALTO,2
2466,2026-03-29,Carabayllo,Incendio,49,SAMU,1894,ALTO,1
2467,2025-08-08,Puente Piedra,Accidente de Tránsito,59,Ambulancia,3910,ALTO,1
2468,2026-03-03,Puente Piedra,Incendio,45,SAMU,3526,CRÍTICO,1
2469,2026-02-13,Comas,Incendio,46,Patrullero,1660,CRÍTICO,1
2470,2025-12-04,Los Olivos,Rescate,11,Patrullero,3115,ALTO,3
2471,2025-07-14,Independencia,Emergencia Médica,16,Bomberos,1195,MEDIO,2
2472,2026-06-25,Carabayllo,Incendio,38,Bomberos,685,CRÍTICO,1
2473,2026-06-09,Carabayllo,Accidente de Tránsito,7,SAMU,4443,CRÍTICO,1
2474,2025-10-14,Carabayllo,Accidente de Tránsito,11,Ambulancia,2715,ALTO,1
2475,2025-12-08,Puente Piedra,Incendio,19,SAMU,1668,CRÍTICO,1
2476,2026-06-26,Comas,Accidente de Tránsito,37,Patrullero,1003,CRÍTICO,1
2477,2025-10-27,Comas,Incendio,33,Patrullero,1165,ALTO,1
2478,2026-05-25,Los Olivos,Accidente de Tránsito,47,SAMU,2222,CRÍTICO,1
2479,2026-05-27,Comas,Emergencia Médica,18,Bomberos,4931,BAJO,2
2480,2025-10-23,Independencia,Rescate,56,Patrullero,314,ALTO,3
2481,2026-01-04,Los Olivos,Accidente de Tránsito,11,Bomberos,3889,CRÍTICO,1
2482,2026-05-14,Comas,Rescate,7,Patrullero,555,MEDIO,3
2483,2026-05-12,Carabayllo,Emergencia Médica,42,Patrullero,899,ALTO,3
2484,2025-12-23,Los Olivos,Accidente de Tránsito,35,SAMU,2731,ALTO,1
2485,2025-07-23,Puente Piedra,Accidente de Tránsito,14,SAMU,4051,CRÍTICO,1
2486,2025-10-28,Comas,Incendio,26,SAMU,4496,CRÍTICO,1
2487,2026-01-27,Comas,Incendio,33,Patrullero,383,ALTO,1
2488,2026-06-14,Los Olivos,Rescate,20,Patrullero,1366,ALTO,3
2489,2026-04-13,Comas,Accidente de Tránsito,20,SAMU,4992,CRÍTICO,1
2490,2025-10-31,Independencia,Accidente de Tránsito,46,SAMU,4058,CRÍTICO,1
2491,2026-05-31,Los Olivos,Emergencia Médica,18,Ambulancia,1703,MEDIO,3
2492,2026-05-22,Comas,Incendio,14,Bomberos,579,CRÍTICO,1
2493,2026-01-09,Los Olivos,Emergencia Médica,41,Ambulancia,331,BAJO,2
2494,2025-11-15,Carabayllo,Emergencia Médica,17,Ambulancia,2583,BAJO,3
2495,2025-12-28,Los Olivos,Rescate,19,Patrullero,1204,ALTO,3
2496,2026-01-29,Comas,Incendio,51,Patrullero,4568,CRÍTICO,1
2497,2026-05-14,Comas,Rescate,21,Patrullero,3876,BAJO,2
2498,2026-01-28,Puente Piedra,Emergencia Médica,25,Bomberos,4428,BAJO,3
2499,2026-05-11,Carabayllo,Incendio,14,Ambulancia,3290,CRÍTICO,1
2500,2026-07-04,Carabayllo,Incendio,39,Bomberos,2395,ALTO,1
2501,2025-09-22,Los Olivos,Rescate,57,Bomberos,1184,MEDIO,2
2502,2026-03-15,Los Olivos,Accidente de Tránsito,59,Ambulancia,2174,CRÍTICO,1
2503,2025-09-07,Carabayllo,Rescate,26,Patrullero,2622,BAJO,2
2504,2026-03-25,Independencia,Accidente de Tránsito,49,Bomberos,637,CRÍTICO,1
2505,2025-11-27,Los Olivos,Accidente de Tránsito,36,Ambulancia,825,ALTO,1
2506,2026-01-23,Puente Piedra,Rescate,56,Patrullero,3025,BAJO,2
2507,2026-03-08,Puente Piedra,Emergencia Médica,38,SAMU,856,BAJO,3
2508,2026-06-10,Carabayllo,Accidente de Tránsito,20,Bomberos,1572,CRÍTICO,1
2509,2026-03-08,Independencia,Emergencia Médica,49,Bomberos,4060,BAJO,2
2510,2026-06-20,Los Olivos,Incendio,56,Bomberos,4928,CRÍTICO,1
2511,2026-04-16,Comas,Incendio,43,Ambulancia,1452,ALTO,1
2512,2025-08-11,Puente Piedra,Accidente de Tránsito,37,SAMU,980,ALTO,1
2513,2026-04-02,Independencia,Rescate,32,Bomberos,2436,ALTO,3
2514,2025-10-06,Independencia,Rescate,19,Bomberos,2927,MEDIO,3
2515,2025-10-28,Puente Piedra,Incendio,26,Patrullero,2808,ALTO,1
2516,2025-10-18,Puente Piedra,Accidente de Tránsito,10,Ambulancia,2031,CRÍTICO,1
2517,2025-11-05,Los Olivos,Rescate,10,SAMU,4619,ALTO,2
2518,2025-08-19,Independencia,Accidente de Tránsito,17,Ambulancia,4180,CRÍTICO,1
2519,2025-12-29,Carabayllo,Accidente de Tránsito,40,Bomberos,3215,ALTO,1
2520,2026-01-07,Comas,Incendio,42,Patrullero,2382,CRÍTICO,1
2521,2026-01-01,Puente Piedra,Incendio,60,Bomberos,2957,CRÍTICO,1
2522,2026-05-15,Los Olivos,Incendio,8,SAMU,820,ALTO,1
2523,2025-08-10,Independencia,Emergencia Médica,5,SAMU,828,BAJO,3
2524,2026-05-15,Puente Piedra,Accidente de Tránsito,60,Ambulancia,3382,CRÍTICO,1
2525,2025-10-03,Comas,Accidente de Tránsito,13,SAMU,2778,CRÍTICO,1
2526,2026-04-22,Puente Piedra,Accidente de Tránsito,6,SAMU,2931,ALTO,1
2527,2026-05-25,Carabayllo,Incendio,53,Patrullero,4983,ALTO,1
2528,2026-04-12,Independencia,Emergencia Médica,19,SAMU,2536,MEDIO,3
2529,2025-08-03,Comas,Rescate,53,Bomberos,3472,BAJO,2
2530,2025-11-26,Independencia,Emergencia Médica,44,Bomberos,3598,BAJO,2
2531,2025-10-31,Los Olivos,Accidente de Tránsito,20,Bomberos,1818,CRÍTICO,1
2532,2025-12-16,Carabayllo,Rescate,23,Patrullero,4034,BAJO,2
2533,2026-05-21,Comas,Accidente de Tránsito,40,Bomberos,1618,CRÍTICO,1
2534,2026-01-12,Comas,Accidente de Tránsito,60,SAMU,4237,ALTO,1
2535,2026-04-19,Comas,Incendio,30,Ambulancia,2686,ALTO,1
2536,2026-02-27,Los Olivos,Accidente de Tránsito,30,Ambulancia,4013,CRÍTICO,1
2537,2026-05-01,Comas,Emergencia Médica,19,SAMU,1474,MEDIO,2
2538,2026-07-04,Independencia,Rescate,32,Bomberos,3075,MEDIO,2
2539,2026-01-21,Carabayllo,Incendio,24,Patrullero,3591,CRÍTICO,1
2540,2026-06-13,Puente Piedra,Emergencia Médica,42,Bomberos,3801,ALTO,2
2541,2026-07-04,Los Olivos,Incendio,48,Ambulancia,1701,CRÍTICO,1
2542,2025-10-04,Carabayllo,Emergencia Médica,15,Patrullero,3175,ALTO,3
2543,2026-01-03,Carabayllo,Incendio,14,Patrullero,2849,CRÍTICO,1
2544,2025-09-29,Carabayllo,Incendio,31,Ambulancia,3737,ALTO,1
2545,2026-03-03,Puente Piedra,Rescate,43,Ambulancia,2349,BAJO,3
2546,2025-10-07,Comas,Accidente de Tránsito,53,SAMU,4305,CRÍTICO,1
2547,2026-05-25,Independencia,Accidente de Tránsito,49,Patrullero,3063,ALTO,1
2548,2025-09-21,Carabayllo,Accidente de Tránsito,47,Patrullero,428,CRÍTICO,1
2549,2026-03-04,Carabayllo,Rescate,38,Bomberos,896,ALTO,2
2550,2025-11-05,Puente Piedra,Emergencia Médica,59,SAMU,401,ALTO,3
2551,2026-05-02,Comas,Emergencia Médica,8,SAMU,1657,MEDIO,2
2552,2026-02-26,Independencia,Accidente de Tránsito,6,Ambulancia,3958,CRÍTICO,1
2553,2025-10-14,Comas,Emergencia Médica,51,Patrullero,2094,ALTO,3
2554,2025-11-12,Carabayllo,Incendio,60,Ambulancia,2081,CRÍTICO,1
2555,2025-09-09,Comas,Rescate,16,SAMU,2987,ALTO,3
2556,2025-09-08,Carabayllo,Accidente de Tránsito,20,Bomberos,4826,CRÍTICO,1
2557,2025-11-20,Puente Piedra,Rescate,27,SAMU,2954,MEDIO,2
2558,2025-09-22,Carabayllo,Emergencia Médica,57,Ambulancia,1052,BAJO,2
2559,2026-02-07,Comas,Incendio,22,SAMU,4357,ALTO,1
2560,2025-09-29,Puente Piedra,Rescate,35,Ambulancia,3570,ALTO,3
2561,2025-12-01,Puente Piedra,Incendio,20,Patrullero,4436,ALTO,1
2562,2026-06-27,Independencia,Incendio,12,Ambulancia,4561,ALTO,1
2563,2025-09-26,Comas,Rescate,55,Bomberos,4689,ALTO,2
2564,2025-10-05,Los Olivos,Emergencia Médica,43,Bomberos,2873,ALTO,2
2565,2026-06-20,Los Olivos,Emergencia Médica,57,Patrullero,1712,BAJO,3
2566,2026-05-05,Carabayllo,Accidente de Tránsito,45,Bomberos,1670,CRÍTICO,1
2567,2026-05-11,Puente Piedra,Accidente de Tránsito,6,SAMU,1474,ALTO,1
2568,2025-12-21,Puente Piedra,Accidente de Tránsito,29,Patrullero,3261,ALTO,1
2569,2025-10-30,Puente Piedra,Incendio,14,SAMU,646,ALTO,1
2570,2025-12-20,Independencia,Emergencia Médica,45,Bomberos,2128,MEDIO,3
2571,2026-06-20,Puente Piedra,Rescate,34,Patrullero,2550,BAJO,3
2572,2025-08-01,Puente Piedra,Emergencia Médica,13,SAMU,822,BAJO,3
2573,2026-05-15,Los Olivos,Emergencia Médica,24,Bomberos,4741,MEDIO,2
2574,2026-01-02,Carabayllo,Accidente de Tránsito,12,Bomberos,2587,CRÍTICO,1
2575,2026-05-16,Los Olivos,Rescate,14,Ambulancia,2409,MEDIO,2
2576,2026-05-03,Carabayllo,Rescate,42,Ambulancia,3395,ALTO,3
2577,2025-11-04,Puente Piedra,Incendio,53,SAMU,3489,ALTO,1
2578,2025-09-03,Puente Piedra,Emergencia Médica,50,Patrullero,1844,ALTO,2
2579,2026-02-27,Puente Piedra,Rescate,49,Ambulancia,1940,BAJO,2
2580,2026-03-02,Comas,Incendio,20,Patrullero,712,CRÍTICO,1
2581,2025-08-19,Comas,Rescate,52,Bomberos,3556,ALTO,3
2582,2025-12-24,Los Olivos,Incendio,17,Bomberos,569,ALTO,1
2583,2026-05-28,Comas,Emergencia Médica,36,Patrullero,1037,BAJO,3
2584,2025-07-17,Comas,Accidente de Tránsito,47,Patrullero,905,CRÍTICO,1
2585,2025-12-01,Carabayllo,Incendio,49,SAMU,2215,ALTO,1
2586,2026-01-30,Independencia,Rescate,16,Ambulancia,4908,BAJO,3
2587,2025-10-14,Independencia,Incendio,22,SAMU,1865,ALTO,1
2588,2026-02-04,Puente Piedra,Incendio,11,Bomberos,802,ALTO,1
2589,2026-05-18,Los Olivos,Accidente de Tránsito,47,Ambulancia,1610,ALTO,1
2590,2026-02-24,Carabayllo,Emergencia Médica,14,Ambulancia,3097,MEDIO,2
2591,2025-07-30,Independencia,Rescate,29,Patrullero,3185,BAJO,2
2592,2026-04-18,Independencia,Incendio,14,Bomberos,2206,CRÍTICO,1
2593,2025-09-07,Puente Piedra,Incendio,46,SAMU,1977,CRÍTICO,1
2594,2025-07-06,Independencia,Rescate,57,Ambulancia,3011,MEDIO,3
2595,2025-11-12,Puente Piedra,Rescate,52,Bomberos,4430,BAJO,3
2596,2026-01-03,Carabayllo,Emergencia Médica,19,Bomberos,340,BAJO,2
2597,2025-12-08,Comas,Emergencia Médica,42,SAMU,4325,MEDIO,3
2598,2025-11-28,Puente Piedra,Accidente de Tránsito,24,Ambulancia,4272,CRÍTICO,1
2599,2025-12-07,Comas,Rescate,46,Ambulancia,4112,BAJO,2
2600,2026-06-27,Los Olivos,Incendio,22,Patrullero,455,ALTO,1
2601,2025-08-12,Comas,Accidente de Tránsito,54,Bomberos,4771,ALTO,1
2602,2026-03-16,Los Olivos,Accidente de Tránsito,21,Patrullero,3369,ALTO,1
2603,2025-09-21,Independencia,Accidente de Tránsito,34,Ambulancia,950,CRÍTICO,1
2604,2026-02-18,Comas,Emergencia Médica,54,SAMU,4686,ALTO,3
2605,2025-09-15,Comas,Incendio,24,Ambulancia,2966,ALTO,1
2606,2026-06-21,Los Olivos,Emergencia Médica,6,Bomberos,1948,MEDIO,3
2607,2026-07-01,Los Olivos,Emergencia Médica,13,Patrullero,2221,ALTO,2
2608,2025-08-13,Puente Piedra,Emergencia Médica,41,Ambulancia,1247,ALTO,3
2609,2026-03-02,Carabayllo,Accidente de Tránsito,57,Bomberos,4232,ALTO,1
2610,2026-01-10,Los Olivos,Rescate,15,SAMU,1501,MEDIO,2
2611,2025-07-11,Puente Piedra,Rescate,9,SAMU,2205,ALTO,3
2612,2025-10-20,Puente Piedra,Rescate,44,Patrullero,2555,BAJO,3
2613,2025-08-23,Los Olivos,Rescate,51,Ambulancia,345,BAJO,2
2614,2026-04-27,Carabayllo,Incendio,31,SAMU,1481,CRÍTICO,1
2615,2026-04-27,Carabayllo,Incendio,53,SAMU,2080,CRÍTICO,1
2616,2025-10-30,Los Olivos,Emergencia Médica,44,Ambulancia,2783,BAJO,3
2617,2026-03-18,Independencia,Accidente de Tránsito,42,SAMU,995,ALTO,1
2618,2025-08-02,Puente Piedra,Emergencia Médica,38,SAMU,2408,BAJO,2
2619,2026-06-04,Los Olivos,Rescate,5,Bomberos,4671,ALTO,3
2620,2025-07-10,Carabayllo,Rescate,57,SAMU,4990,BAJO,2
2621,2026-01-10,Puente Piedra,Rescate,11,Ambulancia,3869,BAJO,2
2622,2026-03-14,Comas,Incendio,46,Ambulancia,2198,ALTO,1
2623,2026-04-16,Los Olivos,Accidente de Tránsito,19,Bomberos,2108,CRÍTICO,1
2624,2025-09-29,Independencia,Accidente de Tránsito,28,Bomberos,3634,CRÍTICO,1
2625,2026-03-16,Independencia,Rescate,24,Ambulancia,1561,ALTO,2
2626,2026-04-13,Carabayllo,Accidente de Tránsito,50,Ambulancia,1888,ALTO,1
2627,2026-05-28,Comas,Incendio,5,SAMU,1936,ALTO,1
2628,2025-08-23,Puente Piedra,Rescate,36,Patrullero,383,MEDIO,3
2629,2025-11-20,Comas,Emergencia Médica,18,Bomberos,1287,BAJO,2
2630,2025-08-08,Independencia,Incendio,36,SAMU,4467,CRÍTICO,1
2631,2026-06-16,Puente Piedra,Emergencia Médica,37,Ambulancia,586,MEDIO,2
2632,2025-09-19,Carabayllo,Rescate,16,SAMU,4053,ALTO,3
2633,2025-11-23,Puente Piedra,Rescate,6,SAMU,397,MEDIO,3
2634,2025-09-01,Independencia,Incendio,35,Patrullero,4589,ALTO,1
2635,2025-08-28,Independencia,Accidente de Tránsito,27,SAMU,1732,CRÍTICO,1
2636,2026-02-09,Los Olivos,Accidente de Tránsito,39,SAMU,3313,CRÍTICO,1
2637,2025-12-30,Los Olivos,Accidente de Tránsito,21,SAMU,3810,ALTO,1
2638,2026-07-02,Los Olivos,Incendio,10,Patrullero,3553,CRÍTICO,1
2639,2026-05-21,Comas,Incendio,13,SAMU,2989,CRÍTICO,1
2640,2025-10-19,Los Olivos,Rescate,52,Bomberos,2416,BAJO,2
2641,2025-07-19,Independencia,Accidente de Tránsito,14,Bomberos,4385,CRÍTICO,1
2642,2025-11-01,Los Olivos,Emergencia Médica,48,Patrullero,4623,ALTO,2
2643,2026-03-14,Puente Piedra,Rescate,13,SAMU,3118,BAJO,3
2644,2025-10-31,Carabayllo,Accidente de Tránsito,56,Ambulancia,3285,ALTO,1
2645,2026-03-08,Carabayllo,Rescate,57,SAMU,3074,MEDIO,3
2646,2025-11-03,Independencia,Rescate,26,Bomberos,342,BAJO,2
2647,2025-12-31,Los Olivos,Accidente de Tránsito,28,Patrullero,4203,ALTO,1
2648,2025-11-08,Los Olivos,Rescate,58,SAMU,1755,ALTO,2
2649,2026-06-07,Comas,Emergencia Médica,40,SAMU,727,MEDIO,2
2650,2026-05-19,Carabayllo,Accidente de Tránsito,27,Patrullero,4632,ALTO,1
2651,2025-09-25,Carabayllo,Rescate,26,Ambulancia,4372,BAJO,3
2652,2025-07-17,Puente Piedra,Accidente de Tránsito,36,SAMU,2095,CRÍTICO,1
2653,2026-05-12,Los Olivos,Rescate,41,Ambulancia,4095,ALTO,3
2654,2025-09-20,Carabayllo,Accidente de Tránsito,7,Patrullero,3555,CRÍTICO,1
2655,2025-07-20,Independencia,Incendio,10,Patrullero,833,CRÍTICO,1
2656,2026-04-26,Los Olivos,Rescate,11,Bomberos,4658,ALTO,2
2657,2026-05-23,Carabayllo,Accidente de Tránsito,24,Bomberos,1816,CRÍTICO,1
2658,2025-11-11,Independencia,Accidente de Tránsito,31,Ambulancia,4534,ALTO,1
2659,2026-03-15,Comas,Incendio,38,Bomberos,4822,ALTO,1
2660,2025-10-27,Los Olivos,Rescate,47,Patrullero,1584,MEDIO,3
2661,2026-01-20,Comas,Emergencia Médica,59,Bomberos,4306,BAJO,2
2662,2025-10-27,Independencia,Accidente de Tránsito,6,SAMU,357,ALTO,1
2663,2025-11-21,Comas,Incendio,41,Ambulancia,834,CRÍTICO,1
2664,2025-07-20,Los Olivos,Emergencia Médica,47,Bomberos,1937,BAJO,3
2665,2025-11-26,Carabayllo,Accidente de Tránsito,10,Patrullero,4059,CRÍTICO,1
2666,2025-07-21,Puente Piedra,Accidente de Tránsito,22,SAMU,2135,CRÍTICO,1
2667,2026-04-02,Independencia,Rescate,34,SAMU,1584,BAJO,2
2668,2025-10-21,Carabayllo,Emergencia Médica,51,SAMU,5000,BAJO,2
2669,2025-10-10,Independencia,Accidente de Tránsito,17,Patrullero,4117,CRÍTICO,1
2670,2026-06-22,Puente Piedra,Incendio,16,Patrullero,2227,ALTO,1
2671,2026-02-23,Independencia,Incendio,40,SAMU,2346,CRÍTICO,1
2672,2026-01-22,Los Olivos,Accidente de Tránsito,49,Bomberos,3242,CRÍTICO,1
2673,2025-11-21,Carabayllo,Rescate,20,Ambulancia,3645,BAJO,3
2674,2026-02-15,Los Olivos,Emergencia Médica,32,Ambulancia,778,BAJO,2
2675,2025-10-30,Comas,Accidente de Tránsito,29,Ambulancia,2009,ALTO,1
2676,2025-11-21,Puente Piedra,Incendio,45,Bomberos,3631,ALTO,1
2677,2026-05-30,Puente Piedra,Incendio,48,Bomberos,650,ALTO,1
2678,2026-05-25,Puente Piedra,Rescate,28,Ambulancia,3975,MEDIO,3
2679,2026-04-14,Independencia,Rescate,19,Bomberos,1147,BAJO,2
2680,2026-04-17,Independencia,Rescate,45,SAMU,2556,ALTO,2
2681,2025-12-14,Independencia,Accidente de Tránsito,51,Ambulancia,3154,CRÍTICO,1
2682,2026-02-09,Puente Piedra,Emergencia Médica,40,Ambulancia,1798,BAJO,3
2683,2025-08-03,Comas,Accidente de Tránsito,13,Ambulancia,2326,ALTO,1
2684,2025-08-18,Independencia,Incendio,43,Ambulancia,4254,CRÍTICO,1
2685,2025-11-01,Comas,Rescate,45,Bomberos,4015,ALTO,3
2686,2026-06-13,Carabayllo,Emergencia Médica,19,Patrullero,3711,MEDIO,2
2687,2025-08-18,Comas,Accidente de Tránsito,56,Bomberos,4616,ALTO,1
2688,2026-04-02,Los Olivos,Accidente de Tránsito,31,SAMU,1249,ALTO,1
2689,2026-05-23,Comas,Rescate,40,Ambulancia,2569,MEDIO,2
2690,2026-06-20,Los Olivos,Emergencia Médica,8,Ambulancia,2596,MEDIO,3
2691,2026-01-22,Puente Piedra,Emergencia Médica,21,SAMU,587,BAJO,3
2692,2025-08-22,Los Olivos,Emergencia Médica,17,Ambulancia,3634,BAJO,2
2693,2025-07-17,Los Olivos,Accidente de Tránsito,53,Bomberos,1881,CRÍTICO,1
2694,2025-09-01,Independencia,Accidente de Tránsito,13,SAMU,1639,ALTO,1
2695,2026-03-22,Independencia,Incendio,19,SAMU,2618,ALTO,1
2696,2025-07-12,Los Olivos,Emergencia Médica,50,SAMU,1304,ALTO,3
2697,2025-08-19,Puente Piedra,Emergencia Médica,15,Bomberos,2866,ALTO,2
2698,2025-12-14,Los Olivos,Accidente de Tránsito,40,Ambulancia,772,ALTO,1
2699,2026-01-15,Carabayllo,Accidente de Tránsito,34,Ambulancia,3111,ALTO,1
2700,2026-05-05,Puente Piedra,Accidente de Tránsito,22,Bomberos,1623,CRÍTICO,1
2701,2026-02-24,Carabayllo,Rescate,19,Patrullero,2157,ALTO,3
2702,2026-07-01,Comas,Emergencia Médica,44,Bomberos,3995,BAJO,2
2703,2026-06-21,Comas,Emergencia Médica,19,Ambulancia,2992,ALTO,2
2704,2025-10-01,Puente Piedra,Rescate,33,Bomberos,2056,BAJO,3
2705,2025-12-22,Independencia,Emergencia Médica,57,SAMU,3466,ALTO,3
2706,2026-06-25,Independencia,Accidente de Tránsito,24,Patrullero,3488,ALTO,1
2707,2026-03-17,Comas,Rescate,5,SAMU,3500,BAJO,2
2708,2025-07-23,Independencia,Incendio,42,Ambulancia,3256,CRÍTICO,1
2709,2026-02-22,Independencia,Accidente de Tránsito,32,Ambulancia,1877,CRÍTICO,1
2710,2026-01-30,Los Olivos,Incendio,41,SAMU,3897,CRÍTICO,1
2711,2025-11-09,Carabayllo,Incendio,57,SAMU,4506,ALTO,1
2712,2025-07-15,Los Olivos,Rescate,42,SAMU,976,MEDIO,2
2713,2025-10-07,Independencia,Rescate,58,SAMU,4971,MEDIO,2
2714,2026-05-06,Los Olivos,Accidente de Tránsito,17,SAMU,4886,CRÍTICO,1
2715,2025-11-12,Comas,Accidente de Tránsito,17,Bomberos,2224,CRÍTICO,1
2716,2026-03-24,Carabayllo,Rescate,28,Ambulancia,4524,BAJO,3
2717,2026-07-05,Los Olivos,Emergencia Médica,14,Ambulancia,1302,BAJO,3
2718,2026-01-30,Los Olivos,Accidente de Tránsito,49,SAMU,1331,CRÍTICO,1
2719,2026-07-02,Independencia,Accidente de Tránsito,37,SAMU,2085,ALTO,1
2720,2025-08-06,Los Olivos,Emergencia Médica,17,Patrullero,2903,BAJO,2
2721,2025-10-11,Independencia,Incendio,40,Ambulancia,1518,ALTO,1
2722,2026-01-16,Puente Piedra,Accidente de Tránsito,38,Patrullero,1475,ALTO,1
2723,2026-04-16,Puente Piedra,Accidente de Tránsito,7,Ambulancia,4845,CRÍTICO,1
2724,2025-11-15,Independencia,Emergencia Médica,19,Patrullero,1333,BAJO,2
2725,2025-07-08,Independencia,Emergencia Médica,58,Ambulancia,1908,ALTO,3
2726,2026-04-10,Comas,Emergencia Médica,42,Bomberos,2755,ALTO,3
2727,2025-08-19,Carabayllo,Accidente de Tránsito,30,Patrullero,2456,ALTO,1
2728,2025-12-24,Independencia,Rescate,47,Patrullero,1255,MEDIO,3
2729,2025-08-25,Carabayllo,Rescate,25,Bomberos,2959,MEDIO,2
2730,2025-08-01,Carabayllo,Rescate,53,Bomberos,2703,ALTO,3
2731,2026-01-06,Independencia,Incendio,51,Bomberos,568,CRÍTICO,1
2732,2025-12-19,Puente Piedra,Incendio,38,SAMU,4290,CRÍTICO,1
2733,2026-02-08,Comas,Rescate,27,Patrullero,1857,MEDIO,3
2734,2025-10-11,Carabayllo,Rescate,31,Ambulancia,1434,ALTO,3
2735,2026-01-15,Comas,Emergencia Médica,10,Patrullero,4175,MEDIO,3
2736,2026-01-24,Independencia,Incendio,52,Patrullero,4571,CRÍTICO,1
2737,2026-04-06,Carabayllo,Incendio,13,Ambulancia,480,CRÍTICO,1
2738,2025-07-11,Puente Piedra,Rescate,20,Bomberos,3303,MEDIO,2
2739,2026-03-29,Independencia,Emergencia Médica,43,Bomberos,3937,ALTO,3
2740,2026-04-01,Los Olivos,Incendio,39,Patrullero,2374,CRÍTICO,1
2741,2026-04-19,Comas,Emergencia Médica,32,Bomberos,338,MEDIO,3
2742,2026-01-11,Puente Piedra,Incendio,13,SAMU,3876,CRÍTICO,1
2743,2025-10-08,Independencia,Incendio,7,Ambulancia,1029,ALTO,1
2744,2026-07-01,Puente Piedra,Rescate,15,Bomberos,2945,ALTO,3
2745,2025-12-04,Los Olivos,Accidente de Tránsito,32,Patrullero,948,ALTO,1
2746,2025-12-06,Puente Piedra,Rescate,12,SAMU,4957,MEDIO,3
2747,2026-05-03,Independencia,Rescate,51,Bomberos,4936,ALTO,3
2748,2025-11-29,Carabayllo,Rescate,44,Patrullero,4435,ALTO,2
2749,2026-01-03,Comas,Accidente de Tránsito,17,SAMU,3522,CRÍTICO,1
2750,2026-04-06,Los Olivos,Rescate,56,Bomberos,4127,ALTO,3
2751,2025-08-27,Puente Piedra,Incendio,19,Bomberos,4374,CRÍTICO,1
2752,2025-10-17,Puente Piedra,Incendio,10,Bomberos,2523,CRÍTICO,1
2753,2025-08-11,Independencia,Emergencia Médica,21,Patrullero,4967,BAJO,3
2754,2025-09-19,Los Olivos,Emergencia Médica,35,SAMU,1027,ALTO,2
2755,2025-11-22,Puente Piedra,Emergencia Médica,42,Ambulancia,2482,BAJO,2
2756,2025-10-17,Puente Piedra,Emergencia Médica,60,Patrullero,3203,MEDIO,3
2757,2026-05-04,Puente Piedra,Accidente de Tránsito,21,Bomberos,2693,CRÍTICO,1
2758,2025-08-13,Puente Piedra,Rescate,17,Patrullero,1896,ALTO,2
2759,2026-06-14,Los Olivos,Rescate,17,SAMU,2775,BAJO,3
2760,2025-09-06,Los Olivos,Accidente de Tránsito,32,SAMU,387,CRÍTICO,1
2761,2026-01-12,Comas,Rescate,30,Bomberos,2472,BAJO,2
2762,2026-06-01,Independencia,Rescate,10,SAMU,1789,ALTO,2
2763,2026-04-12,Comas,Emergencia Médica,44,Ambulancia,1259,BAJO,2
2764,2025-12-24,Comas,Incendio,48,Patrullero,540,ALTO,1
2765,2025-08-19,Independencia,Incendio,10,Bomberos,2288,CRÍTICO,1
2766,2025-11-06,Los Olivos,Incendio,29,Patrullero,2405,ALTO,1
2767,2025-11-03,Carabayllo,Incendio,41,Patrullero,3425,ALTO,1
2768,2026-05-18,Comas,Accidente de Tránsito,50,Bomberos,2500,ALTO,1
2769,2026-01-19,Comas,Accidente de Tránsito,47,Patrullero,591,ALTO,1
2770,2026-04-14,Los Olivos,Incendio,44,Patrullero,1049,ALTO,1
2771,2026-05-08,Los Olivos,Accidente de Tránsito,41,SAMU,2342,CRÍTICO,1
2772,2025-12-17,Comas,Emergencia Médica,16,Ambulancia,2599,ALTO,3
2773,2026-05-10,Carabayllo,Emergencia Médica,10,Patrullero,823,ALTO,2
2774,2026-06-06,Puente Piedra,Rescate,23,Bomberos,2722,BAJO,2
2775,2026-05-07,Puente Piedra,Incendio,13,Bomberos,1179,CRÍTICO,1
2776,2026-05-27,Puente Piedra,Accidente de Tránsito,30,SAMU,3651,CRÍTICO,1
2777,2026-01-17,Independencia,Accidente de Tránsito,17,Bomberos,4707,CRÍTICO,1
2778,2025-09-09,Comas,Rescate,56,SAMU,1469,MEDIO,3
2779,2025-07-21,Comas,Emergencia Médica,38,Patrullero,2385,ALTO,2
2780,2026-04-05,Independencia,Rescate,47,Patrullero,1093,BAJO,2
2781,2026-06-24,Carabayllo,Emergencia Médica,21,SAMU,4151,BAJO,3
2782,2026-04-13,Puente Piedra,Incendio,38,Ambulancia,1979,ALTO,1
2783,2026-07-01,Comas,Rescate,54,Bomberos,3294,ALTO,3
2784,2025-08-18,Independencia,Accidente de Tránsito,35,SAMU,2479,ALTO,1
2785,2025-07-15,Carabayllo,Accidente de Tránsito,33,Patrullero,4318,ALTO,1
2786,2025-07-28,Comas,Emergencia Médica,9,SAMU,2933,MEDIO,2
2787,2025-10-24,Puente Piedra,Rescate,50,Bomberos,2648,BAJO,3
2788,2025-12-30,Comas,Rescate,13,SAMU,1083,ALTO,2
