FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
2026-05-25,Los Olivos,Rescate,33,SAMU,775,ALTO,2
2026-02-26,Puente Piedra,Emergencia Médica,6,Patrullero,1087,MEDIO,2
2026-02-19,Los Olivos,Incendio,47,Ambulancia,943,ALTO,1
2026-01-27,Los Olivos,Emergencia Médica,58,Bomberos,690,MEDIO,2
2026-06-22,Carabayllo,Emergencia Médica,41,Patrullero,4238,BAJO,3
2026-01-18,Puente Piedra,Incendio,11,Patrullero,2119,CRÍTICO,1
2026-01-20,Independencia,Incendio,12,Ambulancia,1844,CRÍTICO,1
2026-06-18,Carabayllo,Emergencia Médica,27,Bomberos,608,MEDIO,3
2026-05-19,Comas,Incendio,54,Ambulancia,377,CRÍTICO,1
2026-06-23,Independencia,Accidente de Tránsito,51,Patrullero,2090,CRÍTICO,1
2026-02-28,Carabayllo,Accidente de Tránsito,8,Patrullero,4476,CRÍTICO,1
2026-02-27,Puente Piedra,Rescate,38,SAMU,3566,BAJO,2
2026-04-07,Los Olivos,Incendio,25,Ambulancia,4217,CRÍTICO,1
2026-03-18,Los Olivos,Rescate,25,SAMU,3124,ALTO,2
2026-01-25,Los Olivos,Rescate,10,SAMU,1317,MEDIO,3
2026-04-03,Puente Piedra,Incendio,43,SAMU,1476,CRÍTICO,1
2026-01-11,Comas,Accidente de Tránsito,57,SAMU,1534,CRÍTICO,1
2026-03-21,Carabayllo,Emergencia Médica,29,Ambulancia,2146,ALTO,3
2026-03-26,Puente Piedra,Accidente de Tránsito,26,Bomberos,795,ALTO,1
2026-02-16,Carabayllo,Rescate,23,Bomberos,1570,BAJO,2
2026-02-03,Los Olivos,Rescate,27,SAMU,4289,ALTO,3
2026-05-30,Independencia,Accidente de Tránsito,25,Bomberos,1157,CRÍTICO,1
2026-03-29,Los Olivos,Emergencia Médica,14,Patrullero,2852,ALTO,3
2026-03-28,Puente Piedra,Accidente de Tránsito,34,Bomberos,753,CRÍTICO,1
2026-07-05,Los Olivos,Incendio,11,Ambulancia,2361,CRÍTICO,1
2026-04-24,Puente Piedra,Rescate,14,Ambulancia,2155,MEDIO,2
2026-04-05,Independencia,Accidente de Tránsito,45,Patrullero,4757,CRÍTICO,1
2026-05-20,Puente Piedra,Emergencia Médica,36,Bomberos,3955,ALTO,3
2026-03-17,Puente Piedra,Emergencia Médica,37,Bomberos,4480,ALTO,3
2026-05-11,Carabayllo,Accidente de Tránsito,43,SAMU,3891,CRÍTICO,1
2026-06-04,Carabayllo,Rescate,25,SAMU,3537,BAJO,3
2026-01-16,Los Olivos,Rescate,49,SAMU,1551,MEDIO,2
2026-06-15,Independencia,Incendio,56,Bomberos,2090,ALTO,1
2026-04-14,Independencia,Incendio,17,SAMU,4990,ALTO,1
2026-02-07,Comas,Rescate,38,Bomberos,3687,ALTO,2
2026-04-10,Carabayllo,Rescate,23,Ambulancia,3388,ALTO,2
2026-02-06,Puente Piedra,Emergencia Médica,60,Ambulancia,2632,MEDIO,3
2026-07-02,Carabayllo,Rescate,41,Patrullero,566,ALTO,3
2026-04-26,Independencia,Incendio,29,Bomberos,3878,ALTO,1
2026-03-25,Independencia,Emergencia Médica,9,Bomberos,3974,ALTO,2
2026-04-05,Comas,Accidente de Tránsito,27,Bomberos,4386,ALTO,1
2026-02-04,Comas,Rescate,27,Bomberos,3568,ALTO,3
2026-05-02,Independencia,Rescate,51,SAMU,2349,BAJO,2
2026-06-28,Puente Piedra,Accidente de Tránsito,54,SAMU,1088,ALTO,1
2026-04-04,Comas,Emergencia Médica,36,Bomberos,3812,BAJO,2
2026-04-26,Los Olivos,Emergencia Médica,60,SAMU,3421,ALTO,2
2026-05-03,Puente Piedra,Accidente de Tránsito,12,Bomberos,4489,CRÍTICO,1
2026-06-03,Puente Piedra,Accidente de Tránsito,6,SAMU,549,CRÍTICO,1
2026-01-31,Puente Piedra,Emergencia Médica,9,Ambulancia,1301,BAJO,2
2026-03-11,Los Olivos,Emergencia Médica,31,SAMU,4221,MEDIO,2
2026-03-02,Los Olivos,Incendio,46,SAMU,4288,ALTO,1
2026-06-05,Comas,Accidente de Tránsito,35,Patrullero,3217,ALTO,1
2026-04-06,Comas,Emergencia Médica,26,Patrullero,1742,BAJO,2
2026-02-15,Puente Piedra,Emergencia Médica,15,Patrullero,415,ALTO,2
2026-03-05,Los Olivos,Incendio,19,SAMU,1709,ALTO,1
2026-01-14,Los Olivos,Emergencia Médica,7,Patrullero,4058,BAJO,3
2026-03-25,Carabayllo,Incendio,33,Bomberos,3898,ALTO,1
2026-01-16,Los Olivos,Rescate,49,Patrullero,1891,MEDIO,2
2026-03-09,Carabayllo,Emergencia Médica,41,Ambulancia,760,ALTO,3
2026-03-22,Comas,Rescate,51,Ambulancia,2957,BAJO,3
2026-03-15,Los Olivos,Rescate,55,Patrullero,4124,ALTO,2
2026-04-18,Los Olivos,Emergencia Médica,47,SAMU,4460,ALTO,3
2026-06-25,Comas,Accidente de Tránsito,41,Bomberos,1247,ALTO,1
2026-04-17,Puente Piedra,Emergencia Médica,51,Bomberos,2872,ALTO,3
2026-06-09,Los Olivos,Incendio,15,Bomberos,2674,ALTO,1
2026-07-03,Carabayllo,Rescate,57,Ambulancia,2919,MEDIO,2
2026-02-07,Carabayllo,Emergencia Médica,6,Patrullero,3988,MEDIO,3
2026-05-10,Los Olivos,Accidente de Tránsito,38,Patrullero,2394,ALTO,1
2026-06-11,Independencia,Rescate,10,SAMU,973,ALTO,2
2026-01-03,Comas,Rescate,59,Ambulancia,5000,ALTO,2
2026-06-17,Puente Piedra,Rescate,21,Bomberos,359,ALTO,2
2026-01-30,Independencia,Emergencia Médica,12,Patrullero,3530,MEDIO,3
2026-05-08,Independencia,Rescate,19,SAMU,1813,BAJO,2
2026-06-10,Independencia,Emergencia Médica,9,Ambulancia,929,ALTO,2
2026-02-15,Comas,Accidente de Tránsito,35,Ambulancia,365,ALTO,1
2026-03-16,Carabayllo,Rescate,31,Patrullero,4165,MEDIO,2
2026-03-19,Comas,Emergencia Médica,40,SAMU,4734,BAJO,3
2026-03-03,Carabayllo,Rescate,30,Patrullero,1820,BAJO,3
2026-02-03,Comas,Rescate,9,Ambulancia,1948,BAJO,2
2026-01-30,Carabayllo,Emergencia Médica,56,Patrullero,2517,ALTO,2
2026-01-01,Carabayllo,Emergencia Médica,36,Bomberos,2836,BAJO,2
2026-06-23,Comas,Incendio,6,Bomberos,1928,CRÍTICO,1
2026-06-24,Independencia,Rescate,30,Bomberos,3016,MEDIO,2
2026-03-29,Independencia,Emergencia Médica,38,Bomberos,3439,ALTO,3
2026-05-10,Carabayllo,Emergencia Médica,51,Ambulancia,2224,MEDIO,2
2026-03-15,Independencia,Rescate,7,Ambulancia,4437,MEDIO,3
2026-06-06,Comas,Accidente de Tránsito,38,Bomberos,2311,CRÍTICO,1
2026-06-29,Puente Piedra,Rescate,13,SAMU,4619,BAJO,3
2026-06-10,Los Olivos,Emergencia Médica,41,Bomberos,4058,MEDIO,2
2026-05-15,Puente Piedra,Emergencia Médica,37,Bomberos,1048,MEDIO,3
2026-02-20,Los Olivos,Accidente de Tránsito,27,Patrullero,2030,CRÍTICO,1
2026-02-06,Comas,Rescate,41,Patrullero,1675,MEDIO,2
2026-03-03,Comas,Rescate,50,Ambulancia,2759,MEDIO,3
2026-03-17,Carabayllo,Accidente de Tránsito,16,Patrullero,450,CRÍTICO,1
2026-06-01,Independencia,Accidente de Tránsito,6,SAMU,2302,ALTO,1
2026-05-18,Comas,Accidente de Tránsito,12,Bomberos,1474,CRÍTICO,1
2026-02-05,Puente Piedra,Incendio,52,Ambulancia,3869,CRÍTICO,1
2026-04-14,Comas,Incendio,34,SAMU,2705,CRÍTICO,1
2026-05-19,Comas,Incendio,44,Bomberos,1200,ALTO,1
2026-02-23,Puente Piedra,Emergencia Médica,37,Ambulancia,448,MEDIO,3
2026-05-29,Comas,Incendio,6,Bomberos,2671,ALTO,1
2026-06-06,Comas,Emergencia Médica,8,Bomberos,4545,MEDIO,2
2026-03-16,Carabayllo,Rescate,35,Bomberos,4130,BAJO,3
2026-05-22,Comas,Incendio,20,Bomberos,2412,CRÍTICO,1
2026-06-07,Carabayllo,Accidente de Tránsito,8,Bomberos,4259,CRÍTICO,1
2026-01-05,Los Olivos,Emergencia Médica,30,SAMU,1396,BAJO,3
2026-06-18,Puente Piedra,Rescate,43,Bomberos,2201,ALTO,3
2026-03-12,Carabayllo,Accidente de Tránsito,29,Patrullero,1976,CRÍTICO,1
2026-07-05,Carabayllo,Rescate,33,Bomberos,2224,ALTO,2
2026-01-10,Los Olivos,Emergencia Médica,18,SAMU,2885,ALTO,2
2026-06-20,Comas,Rescate,41,Bomberos,712,MEDIO,2
2026-03-02,Los Olivos,Rescate,30,Patrullero,3366,MEDIO,2
2026-06-25,Independencia,Accidente de Tránsito,44,Patrullero,3811,CRÍTICO,1
2026-06-27,Independencia,Rescate,45,Patrullero,4896,MEDIO,3
2026-03-12,Los Olivos,Emergencia Médica,8,Patrullero,4890,MEDIO,2
2026-01-11,Los Olivos,Rescate,47,Patrullero,819,BAJO,3
2026-06-14,Carabayllo,Rescate,39,Patrullero,2160,ALTO,2
2026-05-29,Comas,Emergencia Médica,25,Patrullero,4498,ALTO,2
2026-05-01,Independencia,Incendio,11,Ambulancia,3123,CRÍTICO,1
2026-02-19,Comas,Incendio,44,SAMU,3622,ALTO,1
2026-03-24,Carabayllo,Emergencia Médica,19,Patrullero,1605,MEDIO,2
2026-05-26,Los Olivos,Rescate,35,SAMU,2635,BAJO,2
2026-04-09,Puente Piedra,Emergencia Médica,19,Bomberos,2249,MEDIO,3
2026-05-09,Independencia,Emergencia Médica,5,Ambulancia,3397,ALTO,2
2026-01-31,Comas,Emergencia Médica,13,Ambulancia,1116,MEDIO,2
2026-03-31,Los Olivos,Emergencia Médica,13,Ambulancia,4159,MEDIO,3
2026-01-18,Independencia,Rescate,21,Patrullero,2693,BAJO,3
2026-02-22,Comas,Rescate,55,SAMU,890,MEDIO,2
2026-05-07,Puente Piedra,Rescate,27,Bomberos,3195,ALTO,2
2026-06-19,Los Olivos,Emergencia Médica,34,Bomberos,4867,MEDIO,2
2026-04-24,Comas,Rescate,60,Patrullero,694,ALTO,2
2026-05-26,Puente Piedra,Incendio,8,Bomberos,4594,ALTO,1
2026-01-10,Los Olivos,Emergencia Médica,44,SAMU,4687,BAJO,3
2026-01-08,Los Olivos,Emergencia Médica,53,Ambulancia,2403,ALTO,3
2026-05-06,Comas,Incendio,50,Patrullero,1713,CRÍTICO,1
2026-06-14,Los Olivos,Accidente de Tránsito,18,Patrullero,2189,ALTO,1
2026-03-01,Comas,Rescate,26,Bomberos,1463,ALTO,2
2026-03-11,Comas,Incendio,19,Ambulancia,2850,ALTO,1
2026-01-24,Los Olivos,Incendio,54,Patrullero,685,ALTO,1
2026-05-29,Comas,Incendio,39,Patrullero,477,ALTO,1
2026-06-13,Comas,Rescate,6,Patrullero,799,MEDIO,3
2026-05-19,Puente Piedra,Emergencia Médica,13,Patrullero,3563,MEDIO,2
2026-05-01,Independencia,Rescate,26,Ambulancia,4242,BAJO,3
2026-01-29,Carabayllo,Incendio,9,Bomberos,799,ALTO,1
2026-04-17,Comas,Emergencia Médica,24,Bomberos,3714,BAJO,2
2026-06-01,Los Olivos,Incendio,14,Patrullero,4372,ALTO,1
2026-01-20,Puente Piedra,Emergencia Médica,56,Patrullero,634,BAJO,2
2026-02-13,Independencia,Accidente de Tránsito,10,Bomberos,1316,ALTO,1
2026-02-26,Comas,Accidente de Tránsito,33,SAMU,4166,CRÍTICO,1
2026-01-26,Independencia,Accidente de Tránsito,44,Patrullero,3827,ALTO,1
2026-01-25,Los Olivos,Incendio,19,Ambulancia,3418,CRÍTICO,1
2026-07-05,Los Olivos,Incendio,34,Patrullero,416,CRÍTICO,1
2026-05-03,Comas,Incendio,27,Ambulancia,4912,CRÍTICO,1
2026-02-18,Puente Piedra,Accidente de Tránsito,32,Patrullero,466,CRÍTICO,1
2026-06-05,Puente Piedra,Incendio,58,Patrullero,2386,ALTO,1
2026-05-14,Independencia,Accidente de Tránsito,35,Bomberos,4042,CRÍTICO,1
2026-06-12,Carabayllo,Emergencia Médica,42,Ambulancia,3810,MEDIO,3
2026-04-26,Comas,Incendio,22,Bomberos,336,CRÍTICO,1
2026-03-28,Comas,Incendio,9,Bomberos,451,CRÍTICO,1
2026-02-02,Comas,Emergencia Médica,44,Ambulancia,3681,ALTO,2
2026-02-21,Independencia,Accidente de Tránsito,16,Ambulancia,317,CRÍTICO,1
2026-05-03,Los Olivos,Emergencia Médica,13,Patrullero,4425,ALTO,2
2026-04-01,Comas,Rescate,35,Bomberos,1693,MEDIO,2
2026-06-18,Carabayllo,Rescate,40,Patrullero,2787,BAJO,3
2026-03-19,Comas,Rescate,54,Bomberos,617,MEDIO,3
2026-01-26,Los Olivos,Emergencia Médica,14,Patrullero,4486,ALTO,3
2026-04-08,Puente Piedra,Accidente de Tránsito,50,SAMU,3498,CRÍTICO,1
2026-03-09,Los Olivos,Rescate,44,Ambulancia,2331,BAJO,3
2026-02-03,Independencia,Rescate,21,SAMU,2643,ALTO,3
2026-02-01,Independencia,Rescate,17,SAMU,2727,MEDIO,3
2026-05-14,Carabayllo,Accidente de Tránsito,29,Bomberos,4943,ALTO,1
2026-01-30,Independencia,Incendio,6,Ambulancia,778,CRÍTICO,1
2026-03-19,Comas,Accidente de Tránsito,12,Bomberos,601,ALTO,1
2026-03-28,Comas,Rescate,38,Bomberos,2815,MEDIO,3
2026-07-06,Los Olivos,Incendio,9,Ambulancia,3327,ALTO,1
2026-05-28,Comas,Accidente de Tránsito,34,Ambulancia,3706,ALTO,1
2026-04-05,Carabayllo,Accidente de Tránsito,56,Patrullero,2696,CRÍTICO,1
2026-03-11,Los Olivos,Incendio,42,Bomberos,4682,ALTO,1
2026-05-06,Carabayllo,Incendio,6,Ambulancia,2858,ALTO,1
2026-07-02,Puente Piedra,Incendio,30,SAMU,3492,CRÍTICO,1
2026-03-20,Puente Piedra,Incendio,49,Ambulancia,4816,ALTO,1
2026-01-16,Carabayllo,Incendio,32,Patrullero,1361,CRÍTICO,1
2026-05-05,Comas,Rescate,34,Ambulancia,425,ALTO,3
2026-02-18,Independencia,Emergencia Médica,10,Patrullero,1360,BAJO,2
2026-02-02,Los Olivos,Emergencia Médica,33,Patrullero,3307,BAJO,3
2026-04-01,Los Olivos,Incendio,12,Ambulancia,349,ALTO,1
2026-01-13,Independencia,Rescate,31,SAMU,1729,BAJO,2
2026-07-01,Comas,Accidente de Tránsito,48,Bomberos,1110,ALTO,1
2026-06-22,Puente Piedra,Rescate,46,SAMU,1839,ALTO,2
2026-05-31,Carabayllo,Incendio,42,Ambulancia,817,ALTO,1
2026-06-21,Puente Piedra,Accidente de Tránsito,51,Bomberos,4708,CRÍTICO,1
2026-05-23,Carabayllo,Accidente de Tránsito,53,SAMU,3381,ALTO,1
2026-01-03,Independencia,Rescate,59,SAMU,2511,BAJO,2
2026-04-22,Los Olivos,Emergencia Médica,11,Ambulancia,2102,BAJO,2
2026-04-23,Independencia,Emergencia Médica,15,Ambulancia,2546,BAJO,2
2026-03-07,Carabayllo,Incendio,18,SAMU,904,CRÍTICO,1
2026-03-13,Puente Piedra,Emergencia Médica,46,SAMU,1731,ALTO,3
2026-03-23,Carabayllo,Emergencia Médica,21,SAMU,1660,BAJO,3
2026-01-26,Carabayllo,Rescate,21,Patrullero,1419,BAJO,3
2026-06-11,Carabayllo,Rescate,37,Bomberos,1515,BAJO,2
2026-03-06,Comas,Emergencia Médica,11,Bomberos,306,MEDIO,3
2026-06-12,Comas,Accidente de Tránsito,40,SAMU,3122,ALTO,1
2026-03-22,Puente Piedra,Accidente de Tránsito,31,Patrullero,899,ALTO,1
2026-05-26,Comas,Emergencia Médica,16,Patrullero,4188,MEDIO,3
2026-04-01,Puente Piedra,Rescate,44,Ambulancia,3708,BAJO,2
2026-02-05,Puente Piedra,Accidente de Tránsito,7,Patrullero,4210,CRÍTICO,1
2026-03-19,Comas,Incendio,56,Bomberos,454,ALTO,1
2026-03-08,Comas,Accidente de Tránsito,54,Ambulancia,3619,CRÍTICO,1
2026-07-01,Independencia,Incendio,28,Bomberos,3969,CRÍTICO,1
2026-01-06,Independencia,Rescate,12,Ambulancia,1667,ALTO,3
2026-06-29,Los Olivos,Rescate,13,Patrullero,317,BAJO,3
2026-02-09,Puente Piedra,Rescate,11,Bomberos,2890,MEDIO,3
2026-06-18,Puente Piedra,Rescate,32,Bomberos,777,ALTO,3
2026-01-03,Los Olivos,Accidente de Tránsito,12,Ambulancia,4108,ALTO,1
2026-06-18,Comas,Emergencia Médica,34,Patrullero,2514,ALTO,2
2026-03-19,Puente Piedra,Accidente de Tránsito,40,Patrullero,845,ALTO,1
2026-03-07,Puente Piedra,Incendio,42,Ambulancia,612,CRÍTICO,1
2026-04-10,Los Olivos,Accidente de Tránsito,29,Patrullero,2623,CRÍTICO,1
2026-05-09,Comas,Rescate,9,Ambulancia,2588,ALTO,2
2026-01-02,Independencia,Emergencia Médica,21,SAMU,3044,ALTO,2
2026-03-13,Independencia,Accidente de Tránsito,17,Ambulancia,1192,ALTO,1
2026-05-28,Los Olivos,Emergencia Médica,23,Ambulancia,3683,ALTO,3
2026-03-25,Los Olivos,Emergencia Médica,36,Patrullero,2093,BAJO,3
2026-03-27,Puente Piedra,Accidente de Tránsito,53,Patrullero,1708,ALTO,1
2026-02-20,Los Olivos,Rescate,14,Patrullero,961,MEDIO,3
2026-04-30,Carabayllo,Rescate,6,Ambulancia,4386,ALTO,2
2026-01-15,Los Olivos,Incendio,18,Bomberos,593,ALTO,1
2026-05-05,Puente Piedra,Emergencia Médica,45,Ambulancia,2798,MEDIO,2
2026-06-16,Puente Piedra,Accidente de Tránsito,9,Ambulancia,3195,CRÍTICO,1
2026-05-12,Comas,Emergencia Médica,11,Patrullero,3073,ALTO,2
2026-04-16,Comas,Incendio,33,SAMU,481,ALTO,1
2026-03-12,Los Olivos,Emergencia Médica,42,Patrullero,3255,BAJO,2
2026-04-23,Puente Piedra,Accidente de Tránsito,46,Patrullero,4629,ALTO,1
2026-06-08,Independencia,Emergencia Médica,35,SAMU,1726,MEDIO,3
2026-06-22,Puente Piedra,Incendio,25,Patrullero,4611,ALTO,1
2026-01-21,Los Olivos,Accidente de Tránsito,58,Ambulancia,4917,CRÍTICO,1
2026-05-11,Carabayllo,Rescate,38,Ambulancia,3090,BAJO,2
2026-02-06,Comas,Emergencia Médica,52,Ambulancia,1511,MEDIO,2
2026-02-25,Los Olivos,Accidente de Tránsito,29,Ambulancia,2922,ALTO,1
2026-03-08,Carabayllo,Incendio,36,Bomberos,1216,CRÍTICO,1
2026-05-17,Puente Piedra,Rescate,25,Ambulancia,2459,MEDIO,2
2026-06-14,Comas,Rescate,45,Ambulancia,605,MEDIO,2
2026-02-25,Carabayllo,Emergencia Médica,39,Patrullero,903,MEDIO,3
2026-02-13,Carabayllo,Rescate,43,Ambulancia,979,MEDIO,2
2026-03-28,Independencia,Rescate,34,Patrullero,2429,ALTO,2
2026-06-27,Los Olivos,Rescate,48,Ambulancia,1034,MEDIO,3
2026-05-09,Comas,Emergencia Médica,52,Patrullero,1023,BAJO,2
2026-02-11,Carabayllo,Emergencia Médica,32,Patrullero,1672,MEDIO,2
2026-03-04,Independencia,Accidente de Tránsito,15,SAMU,2216,CRÍTICO,1
2026-01-22,Los Olivos,Accidente de Tránsito,16,Bomberos,1419,CRÍTICO,1
2026-04-21,Comas,Emergencia Médica,12,Ambulancia,481,MEDIO,2
2026-01-01,Independencia,Rescate,16,SAMU,4921,BAJO,2
2026-05-12,Comas,Rescate,57,Ambulancia,3004,BAJO,3
2026-03-30,Independencia,Emergencia Médica,39,SAMU,3812,ALTO,3
2026-06-03,Los Olivos,Emergencia Médica,10,Bomberos,2588,BAJO,2
2026-01-28,Independencia,Rescate,51,Bomberos,2059,BAJO,2
2026-05-15,Comas,Rescate,25,Patrullero,4053,ALTO,2
2026-06-08,Carabayllo,Accidente de Tránsito,28,Patrullero,3795,CRÍTICO,1
2026-04-03,Carabayllo,Emergencia Médica,41,Patrullero,4491,MEDIO,3
2026-06-30,Los Olivos,Rescate,30,Patrullero,446,ALTO,3
2026-01-05,Independencia,Accidente de Tránsito,31,Patrullero,2379,CRÍTICO,1
2026-05-22,Comas,Incendio,24,Bomberos,3363,CRÍTICO,1
2026-03-18,Los Olivos,Rescate,41,Bomberos,2208,BAJO,2
2026-04-16,Puente Piedra,Rescate,32,Patrullero,4842,ALTO,2
2026-06-03,Independencia,Emergencia Médica,12,Bomberos,2738,BAJO,2
2026-05-05,Independencia,Emergencia Médica,18,Bomberos,4230,ALTO,2
2026-04-12,Puente Piedra,Rescate,37,Bomberos,4179,BAJO,3
2026-03-13,Puente Piedra,Emergencia Médica,10,SAMU,1779,ALTO,3
2026-01-13,Puente Piedra,Incendio,33,Patrullero,4727,CRÍTICO,1
2026-03-04,Carabayllo,Incendio,47,Patrullero,2942,CRÍTICO,1
2026-06-17,Comas,Rescate,48,SAMU,1739,BAJO,3
2026-04-09,Carabayllo,Accidente de Tránsito,10,SAMU,454,ALTO,1
2026-05-08,Puente Piedra,Rescate,39,Patrullero,4371,ALTO,2
2026-03-04,Comas,Accidente de Tránsito,48,Bomberos,2125,CRÍTICO,1
2026-05-17,Carabayllo,Incendio,59,Bomberos,788,CRÍTICO,1
2026-05-23,Carabayllo,Rescate,16,Ambulancia,2543,BAJO,3
2026-06-09,Los Olivos,Incendio,46,Ambulancia,3737,CRÍTICO,1
2026-04-08,Carabayllo,Incendio,6,Bomberos,4696,CRÍTICO,1
2026-03-22,Puente Piedra,Emergencia Médica,49,Ambulancia,3708,ALTO,3
2026-02-12,Puente Piedra,Incendio,57,Ambulancia,517,ALTO,1
2026-05-08,Independencia,Rescate,27,SAMU,1415,ALTO,2
2026-05-28,Independencia,Incendio,44,SAMU,3780,ALTO,1
2026-01-21,Carabayllo,Accidente de Tránsito,58,Bomberos,3618,ALTO,1
2026-04-13,Carabayllo,Emergencia Médica,28,Bomberos,4875,MEDIO,2
2026-04-16,Puente Piedra,Accidente de Tránsito,48,Ambulancia,636,ALTO,1
2026-01-31,Los Olivos,Rescate,7,Ambulancia,3164,BAJO,2
2026-02-06,Comas,Rescate,31,Patrullero,4468,MEDIO,2
2026-03-23,Comas,Emergencia Médica,53,Ambulancia,395,MEDIO,3
2026-03-17,Carabayllo,Accidente de Tránsito,47,Bomberos,2222,CRÍTICO,1
2026-02-12,Los Olivos,Incendio,18,Ambulancia,3619,CRÍTICO,1
2026-03-28,Los Olivos,Accidente de Tránsito,9,Ambulancia,4376,ALTO,1
2026-03-04,Comas,Incendio,17,Patrullero,2558,CRÍTICO,1
2026-02-11,Comas,Rescate,32,Bomberos,3838,MEDIO,2
2026-06-26,Puente Piedra,Accidente de Tránsito,49,Patrullero,1426,ALTO,1
2026-02-20,Independencia,Accidente de Tránsito,17,SAMU,3886,ALTO,1
2026-05-13,Puente Piedra,Rescate,34,Ambulancia,4766,BAJO,2
2026-01-23,Los Olivos,Emergencia Médica,20,Ambulancia,2272,BAJO,2
2026-04-20,Comas,Emergencia Médica,49,Patrullero,483,ALTO,3
2026-02-21,Puente Piedra,Accidente de Tránsito,33,Ambulancia,4024,ALTO,1
2026-04-13,Independencia,Emergencia Médica,47,SAMU,1856,MEDIO,3
2026-01-01,Los Olivos,Rescate,31,Patrullero,1155,BAJO,2
2026-06-26,Los Olivos,Incendio,31,Ambulancia,4087,CRÍTICO,1
2026-01-06,Los Olivos,Emergencia Médica,43,Patrullero,1178,BAJO,3
2026-04-02,Carabayllo,Rescate,36,Patrullero,4678,MEDIO,3
2026-05-29,Comas,Emergencia Médica,44,SAMU,707,MEDIO,3
2026-06-03,Carabayllo,Incendio,27,SAMU,3806,CRÍTICO,1
2026-06-26,Carabayllo,Emergencia Médica,32,SAMU,3306,MEDIO,2
2026-06-28,Los Olivos,Accidente de Tránsito,19,Patrullero,4934,ALTO,1
2026-03-25,Independencia,Accidente de Tránsito,10,SAMU,1543,CRÍTICO,1
2026-02-25,Puente Piedra,Emergencia Médica,49,SAMU,1811,BAJO,3
2026-01-05,Independencia,Accidente de Tránsito,28,Ambulancia,2666,ALTO,1
2026-03-06,Los Olivos,Incendio,11,Bomberos,3633,CRÍTICO,1
2026-05-27,Independencia,Rescate,43,Patrullero,814,ALTO,3
2026-01-11,Puente Piedra,Rescate,27,Ambulancia,3344,MEDIO,2
2026-06-08,Carabayllo,Accidente de Tránsito,50,Bomberos,3932,ALTO,1
2026-06-05,Los Olivos,Incendio,12,Bomberos,1920,ALTO,1
2026-04-22,Puente Piedra,Incendio,13,Ambulancia,4212,CRÍTICO,1
2026-03-04,Independencia,Incendio,31,Patrullero,3682,ALTO,1
2026-05-17,Los Olivos,Accidente de Tránsito,17,SAMU,4737,CRÍTICO,1
2026-03-31,Puente Piedra,Accidente de Tránsito,34,Ambulancia,2924,CRÍTICO,1
2026-01-15,Puente Piedra,Emergencia Médica,27,Bomberos,873,BAJO,2
2026-02-07,Independencia,Rescate,5,Bomberos,513,BAJO,3
2026-07-01,Los Olivos,Emergencia Médica,54,Ambulancia,4533,MEDIO,3
2026-01-27,Carabayllo,Emergencia Médica,57,Patrullero,3702,MEDIO,2
2026-03-01,Comas,Emergencia Médica,39,Ambulancia,2475,ALTO,2
2026-06-17,Puente Piedra,Rescate,7,Ambulancia,2610,BAJO,2
2026-01-14,Puente Piedra,Incendio,40,Ambulancia,1026,ALTO,1
2026-06-01,Independencia,Rescate,52,Bomberos,1905,MEDIO,3
2026-01-06,Comas,Rescate,60,Patrullero,1487,BAJO,3
2026-03-10,Puente Piedra,Accidente de Tránsito,21,Bomberos,2388,CRÍTICO,1
2026-03-22,Puente Piedra,Emergencia Médica,52,Bomberos,2225,BAJO,2
2026-07-06,Puente Piedra,Incendio,26,Patrullero,2922,ALTO,1
2026-06-22,Comas,Rescate,40,Ambulancia,4847,BAJO,2
2026-05-03,Los Olivos,Emergencia Médica,24,Patrullero,3470,BAJO,2
2026-03-19,Independencia,Rescate,59,Ambulancia,3604,BAJO,2
2026-06-18,Los Olivos,Accidente de Tránsito,13,Bomberos,676,CRÍTICO,1
2026-02-25,Los Olivos,Emergencia Médica,6,Bomberos,2602,MEDIO,2
2026-02-06,Comas,Incendio,38,Bomberos,1668,ALTO,1
2026-03-19,Los Olivos,Emergencia Médica,23,Patrullero,423,ALTO,2
2026-05-31,Los Olivos,Rescate,36,SAMU,4155,BAJO,2
2026-01-30,Independencia,Accidente de Tránsito,17,Bomberos,2118,ALTO,1
2026-04-23,Independencia,Accidente de Tránsito,50,Bomberos,1510,ALTO,1
2026-02-06,Independencia,Incendio,10,Patrullero,1969,ALTO,1
2026-07-02,Independencia,Emergencia Médica,55,Ambulancia,845,MEDIO,2
2026-04-01,Independencia,Rescate,22,Ambulancia,2655,MEDIO,3
2026-04-13,Los Olivos,Incendio,34,Patrullero,1347,ALTO,1
2026-07-04,Independencia,Emergencia Médica,33,Patrullero,2335,BAJO,2
2026-05-12,Comas,Emergencia Médica,24,Ambulancia,822,MEDIO,2
2026-03-02,Carabayllo,Emergencia Médica,37,Bomberos,752,ALTO,2
2026-04-21,Puente Piedra,Accidente de Tránsito,12,Patrullero,3717,CRÍTICO,1
2026-01-26,Carabayllo,Incendio,40,SAMU,4247,ALTO,1
2026-01-07,Comas,Emergencia Médica,33,Ambulancia,1059,MEDIO,2
2026-01-26,Los Olivos,Incendio,20,Bomberos,1463,CRÍTICO,1
